,time,ELDORADO    -2901-MOHAVE      -2902-i_107,GRIZZLY     -4004-GRIZZLY1    -4091-i_238,METCALF     -3303-MOSSLAND    -3918-i_152,MEXICO      -2000-IMPRLVLY    -2302-i_28,EMERY       -6503-SPAN FRK    -6508-i_320,MEAD        -1301-VICTORVL    -2603-i_19,C.COSTA     -3201-VACA-DIX    -3924-i_126,METCALF     -3303-MOSSLAND    -3918-i_153,DIABLO      -3801-MIDWAY      -3803-i_176,VICTORVL    -2603-ELDORADO    -2901-i_71,MORAGA      -3202-SOBRANTE    -3205-i_130,FULTON      -3501-IGNACIO     -3914-i_169,SUMMER L    -4002-BURNS       -4003-i_231,GATES       -3804-MORROBAY    -3806-i_184,PITSBURG    -3204-SOBRANTE    -3205-i_140,SYLMAR S    -2405-EAGLROCK    -2406-i_50,MESA CAL    -2408-MIRALOMA    -2409-i_56,ROUND MT    -3906-MALIN       -4001-i_198,FOURCORN    -1001-MOENKOPI    -1201-i_1,COTWDWAP    -8003-TRACYPMP    -8005-i_327,MEXICO      -2000-MIGUEL      -2202-i_27,LOSBANOS    -3901-TRACY       -8002-i_191,RAVENSWD    -3305-TESLA       -3923-i_154,STA B1      -2605-VICTORVL    -2607-i_75,TRACYSPP    -6401-VALMY       -6403-i_298,C.COSTA     -3201-VACA-DIX    -3924-i_125,BENLOMND    -6501-TERMINAL    -6509-i_306,MALIN       -4001-GRIZZLY7    -4097-i_228,BELLOTA     -3907-TESLA       -3923-i_200,MALIN       -4001-MERIDIAN    -4204-i_229,MOENKOPI    -1201-NAVAJO      -1202-i_11,INTERMT     -2604-GONDER      -6404-i_72,MIDWAY      -3805-MORROBAY    -3806-i_185,COTWDPGE    -3911-ROUND MT    -3921-i_210,MARTIN      -3102-SANMATEO    -3103-i_111,GRIZZLY2    -4092-GRIZZLY3    -4093-i_254,MARTIN      -3102-SANMATEO    -3103-i_110,GOLDHILL    -3913-RIO OSO     -3920-i_217,TRACYSPP    -6401-VALMY       -6403-i_299,CAMP WIL    -6502-EMERY       -6503-i_307,NEWARK      -3203-METCALF     -3303-i_134,COLSTRP     -6203-LARAMIE     -6304-i_290,METCALF     -3303-MONTAVIS    -3304-i_151,ADELANTO    -2600-VICTORVL    -2603-i_68,PARKER      -1403-IMPERIAL    -2100-i_26,JEFFERSN    -3302-MONTAVIS    -3304-i_148,GRIZZLY     -4004-JOHN DAY    -4005-i_237,VINCENT     -2404-MIDWAY6     -3897-i_49,COULEE      -4101-HANFORD     -4102-i_258,MEAD        -1301-WESTWING    -1402-i_18,CASTAIC     -2608-OLIVE       -2611-i_77,SAN JUAN    -1004-COLOEAST    -7001-i_7,SAN JUAN    -1004-CRAIG       -7002-i_8,MALIN       -4001-MALIN1      -4090-i_226,COLSTRP     -6203-MONTANA     -6205-i_287,MC CALL     -3403-GATES       -3804-i_162,CA230TO     -5003-CA230       -5004-i_276,HANFORD     -4102-WCASCADE    -4202-i_267,BORAH       -6103-BENLOMND    -6501-i_283,BIG EDDY    -4009-CELILO      -4010-i_252,COTWDWAP    -8003-RNCHSECO    -8004-i_326,GATES       -3802-GATES1      -3891-i_177,C.COSTA     -3201-MORAGA      -3202-i_119,COLGATE     -3909-PALERMO     -3919-i_203,BORAH       -6104-NAUGHTON    -6305-i_285,WCASCADE    -4202-WILLAMET    -4203-i_273,NEWARK      -3203-METCALF     -3303-i_135,SUMMIT      -3701-RIO OSO     -3926-i_173,VALLEY      -2403-SERRANO     -2501-i_46,CAMP WIL    -6502-MONA        -6504-i_311,STA E       -2615-VALLEY      -2620-i_105,LOSBANOS    -3901-MOSSLAND    -3902-i_189,BORAH       -6103-BRIDGER     -6301-i_280,MIGUEL      -2202-MISSION     -2203-i_32,PALOVRDE    -1401-WESTWING    -1402-i_22,SOBRANTE    -3205-IGNACIO     -3914-i_143,GRIZZLY6    -4096-GRIZZLY7    -4097-i_257,PITSBURG    -3204-TESLA       -3923-i_142,RINALDI     -2612-STA J       -2618-i_93,STA BLD     -2614-STA F       -2616-i_102,MIDWAY      -3803-MIDWAY1     -3892-i_180,GARRISON    -6204-MONTANA     -6205-i_291,HAYNES      -2610-STA F       -2616-i_85,BIG EDDY    -4006-CELILOCA    -4007-i_247,COTWDPGE    -3911-COTWDWAP    -8003-i_214,MARTIN      -3102-SANMATEO    -3103-i_112,COLSTRP     -6201-GARRISON    -6202-i_286,MORAGA      -3202-PITSBURG    -3204-i_129,OLIVE       -2611-RINALDI     -2612-i_87,MIRALOMA    -2409-SERRANO     -2502-i_60,PANOCHE     -3404-MOSSLAND    -3918-i_166,HANFORD     -4102-GARRISON    -6202-i_268,GRIZZLY     -4004-GRIZZLY2    -4092-i_239,MORAGA      -3202-VACA-DIX    -3924-i_131,RINALDI     -2612-SYLMARLA    -2619-i_96,PALERMO     -3919-TABLE MT    -3922-i_222,MIDPOINT    -6102-VALMY       -6403-i_279,BENLOMND    -6501-CAMP WIL    -6502-i_303,FOURCORN    -1002-CHOLLA      -1102-i_5,BRIDGER2    -6303-LARAMIE     -6304-i_293,MORAGA      -3202-NEWARK      -3203-i_128,MOENKOPI    -1201-WESTWING    -1402-i_12,GOLDHILL    -3913-RIO OSO     -3920-i_216,MORAGA      -3202-NEWARK      -3203-i_127,FULTON      -3501-LAKEVILE    -3915-i_170,WILLAMET    -4203-MERIDIAN    -4204-i_274,FOURCORN    -1002-SAN JUAN    -1004-i_3,C.COSTA     -3201-TESLA       -3923-i_124,GRIZZLY3    -4093-GRIZZLY4    -4094-i_255,PALOVRDE    -1401-DEVERS      -2400-i_25,MEAD        -1301-WESTWING    -1402-i_17,BENLOMND    -6501-MONA        -6504-i_304,MALIN       -4001-GRIZZLY4    -4094-i_227,COTWDPGE    -3911-COTWDWAP    -8003-i_213,MARTIN      -3104-POTRERO     -3105-i_118,PITSBURG    -3204-TESLA       -3923-i_141,COULEE      -4101-NORTH       -4201-i_263,LUGO        -2401-SERRANO     -2501-i_41,GLENDAL     -2609-STA G       -2617-i_82,EMBRCDRD    -3101-MARTIN      -3102-i_108,RINALDI     -2612-STA J       -2618-i_91,C.COSTA     -3201-NEWARK      -3203-i_122,JOHN DAY    -4005-WCASCADE    -4202-i_245,CAMP WIL    -6502-MONA        -6504-i_312,HAYNES      -2610-STA G       -2617-i_86,SUMMIT      -3701-RIO OSO     -3926-i_172,BRIDGER2    -6303-NAUGHTON    -6305-i_294,NAVAJO      -1202-WESTWING    -1402-i_15,LUGO        -2401-ELDORADO    -2901-i_43,MOENKOPI    -1201-ELDORADO    -2901-i_13,PITSBURG    -3204-SOBRANTE    -3205-i_139,COULEE      -4101-BELL        -4103-i_260,MISSION     -2203-S.ONOFRE    -2503-i_35,LUGO        -2401-MIRALOMA    -2402-i_38,GLENDAL     -2609-STA E       -2615-i_81,EMERY       -6503-MONA        -6504-i_316,HANFORD     -4102-NORTH       -4201-i_264,MIDWAY      -3803-GATES1      -3891-i_179,LUGO        -2401-VINCENT     -2404-i_40,LITEHIPE    -2407-MESA CAL    -2408-i_55,JEFFERSN    -3302-MONTAVIS    -3304-i_147,RNCHSECO    -8004-TRACYPMP    -8005-i_329,CORONADO    -1101-PALOVRDE    -1401-i_10,HANFORD     -4102-WCASCADE    -4202-i_266,EMBRCDRD    -3101-MARTIN      -3102-i_109,TESLA       -3903-TRACY       -8002-i_194,CAMP WIL    -6502-MONA        -6504-i_309,BORAH       -6103-BRIDGER     -6301-i_281,RINALDI     -2612-STA J       -2618-i_90,RINALDI     -2601-VICTORVL    -2603-i_70,RINALDI     -2612-SYLMARLA    -2619-i_94,NAUGHTON    -6305-BENLOMND    -6510-i_296,MIGUEL      -2202-S.ONOFRE    -2503-i_33,RINALDI     -2612-STA E       -2615-i_89,CAMP WIL    -6502-SPAN FRK    -6508-i_313,BIG EDDY    -4009-CELILO      -4010-i_251,RINALDI     -2612-VALLEY      -2620-i_98,TESLA       -3903-VACA-DIX    -3904-i_192,MESA CAL    -2408-MIRALOMA    -2409-i_57,COLGATE     -3909-RIO OSO     -3920-i_204,MEAD        -1301-ELDORADO    -2901-i_20,TESLA       -3923-TRACYPMP    -8005-i_224,METCALF     -3301-MOSSLAND    -3902-i_145,MALIN       -4001-OLINDA      -8001-i_230,BELL        -4104-CA230       -5004-i_270,CORTINA     -3910-VACA-DIX    -3924-i_206,NEWARK      -3203-TESLA       -3923-i_138,TABLE MT    -3905-ROUND MT    -3906-i_196,GREGG       -3401-GATES       -3804-i_160,MIDWAY3     -3894-MIDWAY4     -3895-i_187,GRIZZLY     -4004-GRIZZLY5    -4095-i_240,BRIGHTON    -3908-RIO OSO     -3920-i_202,SANMATEO    -3103-RAVENSWD    -3305-i_117,TRACYSPP    -6401-GONDER      -6404-i_300,JOHN DAY    -4005-GARRISON    -6202-i_246,STA E       -2615-STA G       -2617-i_103,EMERY       -6503-SIGURD      -6507-i_318,RINALDI     -2612-SYLMARLA    -2619-i_95,INTERMT     -2604-MONA        -6504-i_73,NAUGHTON    -6305-BENLOMND    -6510-i_297,PALOVRDE    -1401-WESTWING    -1402-i_23,BIG EDDY    -4006-CELILOCA    -4007-i_248,FOURCORN    -1001-NAVAJO      -1202-i_2,GRIZZLY     -4004-JOHN DAY    -4005-i_235,COULEE      -4101-HANFORD     -4102-i_259,COULEE      -4101-BELL        -4103-i_261,SUMMER L    -4002-MALIN1      -4090-i_232,BIG EDDY    -4009-BELL        -4104-i_253,STA F       -2616-STA G       -2617-i_106,BORAH       -6103-BENLOMND    -6501-i_282,STA BLD     -2614-STA F       -2616-i_101,PANOCHE     -3404-LOSBANOS    -3917-i_165,COTWDPGE    -3911-ROUND MT    -3921-i_211,RIO OSO     -3920-TABLE MT    -3922-i_223,MC CALL     -3403-PANOCHE     -3404-i_161,VALMY       -6403-GONDER      -6404-i_301,GONDER      -6404-SIGURD      -6507-i_302,JOHN DAY    -4005-BIG EDDY    -4006-i_241,MIGUEL      -2201-IMPRLVLY    -2301-i_30,CAMP WIL    -6502-TERMINAL    -6509-i_314,PARDEE      -2410-VINCENT     -2411-i_63,LUGO        -2401-VINCENT     -2404-i_39,HAYNES      -2610-RIVER       -2613-i_84,GREGG       -3401-HELMS PP    -3402-i_156,GATES       -3802-LOSBANOS    -3901-i_178,LUGO        -2401-MIRALOMA    -2402-i_37,C.COSTA     -3201-NEWARK      -3203-i_121,LAKEVILE    -3915-VACA-DIX    -3924-i_220,MESA CAL    -2408-VINCENT     -2411-i_58,GOLDHILL    -3913-TESLA       -3923-i_218,MIDWAY      -3803-MIDWAY5     -3896-i_182,EMERY       -6503-SIGURD      -6507-i_319,LUGO        -2401-MOHAVE      -2902-i_44,CASTAIC     -2608-STA J       -2618-i_79,GOLDHILL    -3913-RNCHSECO    -8004-i_219,MIDWAY      -3803-MIDWAY3     -3894-i_181,MIDPOINT    -6102-BRIDGER     -6301-i_278,MEAD        -1301-H ALLEN     -1302-i_16,HANFORD     -4102-NORTH       -4201-i_265,CAMP WIL    -6502-EMERY       -6503-i_308,SANMATEO    -3103-PITSBURG    -3204-i_114,MIDPOINT    -6102-BORAH       -6103-i_277,SERRANO     -2502-S.ONOFRE    -2503-i_65,VACA-DIX    -3904-TABLE MT    -3905-i_195,BORAH       -6104-GARRISON    -6204-i_284,BRIDGER2    -6303-NAUGHTON    -6305-i_295,LOSBANOS    -3901-TESLA       -3903-i_190,CAMP WIL    -6502-TERMINAL    -6509-i_315,METCALF     -3303-MONTAVIS    -3304-i_150,TESLA       -3923-TRACYPMP    -8005-i_225,NEWARK      -3203-RAVENSWD    -3305-i_136,VINCENT     -2404-MIDWAY4     -3895-i_48,JOHN DAY    -4005-HANFORD     -4102-i_244,GLENN       -3912-VACA-DIX    -3924-i_215,ADELANTO    -2600-STA E       -2602-i_67,FOURCORN    -1002-PINTO PS    -6506-i_6,SERRANO     -2502-S.ONOFRE    -2503-i_64,GREGG       -3401-WILSON      -3405-i_159,METCALF     -3303-MONTAVIS    -3304-i_149,CORONADO    -1101-PALOVRDE    -1401-i_9,COLOEAST    -7001-CRAIG       -7002-i_324,MESA CAL    -2408-SERRANO     -2502-i_59,COTWDPGE    -3911-GLENN       -3912-i_207,NEWARK      -3203-TESLA       -3923-i_137,MIRALOMA    -2402-SERRANO     -2501-i_45,HUMBOLDT    -3601-COTWDPGE    -3925-i_171,MIGUEL      -2202-MISSION     -2203-i_31,JOHN DAY    -4005-HANFORD     -4102-i_243,SANMATEO    -3103-RAVENSWD    -3305-i_116,MONA        -6504-SIGURD      -6507-i_321,VINCENT     -2404-MIDWAY2     -3893-i_47,RINALDI     -2612-STA J       -2618-i_92,RINALDI     -2612-VALLEY      -2620-i_97,EMERY       -6503-PINTO       -6505-i_317,BELL        -4103-GARRISON    -6202-i_269,CAMP WIL    -6502-MONA        -6504-i_310,GREGG       -3401-WILSON      -3405-i_158,COLSTRP     -6203-BRIDGER2    -6303-i_289,NORTH       -4201-CANADA      -5001-i_272,PANOCHE     -3404-GATES       -3804-i_163,COTWDWAP    -8003-TRACYPMP    -8005-i_328,BURNS       -4003-MIDPOINT    -6101-i_234,LOGAN CR    -3916-VACA-DIX    -3924-i_221,COLSTRP     -6203-BRIDGER2    -6303-i_288,HAYNES      -2610-RIVER       -2613-i_83,RIVER       -2613-STA G       -2617-i_100,DEVERS      -2400-VALLEY      -2403-i_36,EAGLROCK    -2406-PARDEE      -2410-i_54,RIVER       -2613-STA F       -2616-i_99,H ALLEN     -1303-SIGURD      -6507-i_21,ROUND MT    -3906-MALIN       -4001-i_197,OLINDA      -8001-TRACY       -8002-i_325,EAGLROCK    -2406-MESA CAL    -2408-i_53,TESLA       -3903-TABLE MT    -3905-i_193,JOHN DAY    -4005-BIG EDDY    -4006-i_242,STA E       -2615-STA G       -2617-i_104,PALOVRDE    -1401-IMPRLVLY    -2301-i_24,DIABLO      -3801-MIDWAY      -3803-i_175,RINALDI     -2612-STA E       -2615-i_88,STA B2      -2606-VICTORVL    -2607-i_76,GREGG       -3401-PANOCHE     -3404-i_157,COTWDPGE    -3911-LOGAN CR    -3916-i_208,PARDEE      -2410-VINCENT     -2411-i_62,BELLOTA     -3907-RNCHSECO    -8004-i_201,CASTAIC     -2608-RINALDI     -2612-i_78,GRIZZLY     -4004-JOHN DAY    -4005-i_236,CANADA      -5001-CANALB      -5002-i_275,SOBRANTE    -3205-LAKEVILE    -3915-i_144,BELLOTA     -3907-BRIGHTON    -3908-i_199,MIRALOMA    -2409-S.ONOFRE    -2503-i_61,MIDWAY5     -3896-MIDWAY6     -3897-i_188,MONA        -6504-CRAIG       -7002-i_323,PANOCHE     -3404-GATES       -3804-i_164,DIABLO      -3801-GATES       -3802-i_174,IMPERIAL    -2100-IMPRLVLY    -2302-i_29,ADELANTO    -2600-VICTORVL    -2603-i_69,SYLMAR S    -2405-PARDEE      -2410-i_51,MIDWAY1     -3892-MIDWAY2     -3893-i_186,NORTH       -4201-WCASCADE    -4202-i_271,MALIN       -4008-TRACYSPP    -6401-i_250,CASTAIC     -2608-SYLMARLA    -2619-i_80,MONA        -6504-SIGURD      -6507-i_322,WILSON      -3405-BELLOTA     -3907-i_168,SYLMAR S    -2405-PARDEE      -2410-i_52,C.COSTA     -3201-MORAGA      -3202-i_120,SANMATEO    -3103-PITSBURG    -3204-i_115,WILSON      -3405-BELLOTA     -3907-i_167,METCALF     -3301-TESLA       -3903-i_146,MARTIN      -3102-JEFFERSN    -3302-i_113,BENLOMND    -6501-TERMINAL    -6509-i_305,CORTINA     -3910-COTWDPGE    -3911-i_205,FOURCORN    -1002-CHOLLA      -1102-i_4,LUGO        -2401-VICTORVL    -2603-i_42,NAVAJO      -1202-H ALLEN     -1302-i_14,GREGG       -3401-HELMS PP    -3402-i_155,C.COSTA     -3201-TESLA       -3923-i_123,MISSION     -2203-S.ONOFRE    -2503-i_34,COTWDPGE    -3911-VACA-DIX    -3924-i_212,LARAMIE     -6302-COLOEAST    -7001-i_292,NEWARK      -3203-PITSBURG    -3204-i_133,SUMMER L    -4002-GRIZZLY1    -4091-i_233,COTWDPGE    -3911-ROUND MT    -3921-i_209,GRIZZLY5    -4095-GRIZZLY6    -4096-i_256,ADELANTO    -2600-RINALDI     -2601-i_66,INTERMT     -2604-MONA        -6504-i_74,COULEE      -4101-NORTH       -4201-i_262,MIDWAY      -3803-LOSBANOS    -3901-i_183,MORAGA      -3202-VACA-DIX    -3924-i_132,BIG EDDY    -4006-WCASCADE    -4202-i_249,LARAMIE     -6302-LARAMIE     -6304-i_436,BORAH       -6103-BORAH       -6104-i_430,COTWDWAP    -8003-COTWDWAP    -8033-i_450,STA B1      -2605-STA B       -2621-i_372,BENLOMND    -6501-BENLOMND    -6510-i_442,FOURCORN    -1002-FOURCORN    -1003-i_333,MIDPOINT    -6102-MIDPOINT    -6132-i_429,COLOEAST    -7001-COLOEAST    -7031-i_446,STA BLD     -2614-STA B       -2621-i_379,FOURCORN    -1002-FCNGN4CC    -1032-i_334,GATES       -3802-GATES       -3804-i_396,ROUND MT    -3906-ROUND MT    -3921-i_407,SERRANO     -2501-SERRANO     -2502-i_364,MIRALOMA    -2402-MIRALOMA    -2409-i_355,NAUGHTON    -6305-NAUGHT      -6335-i_438,IMPERIAL    -2100-DEVERS      -2400-i_347,CASTAIC     -2608-CASTAI4G    -2638-i_374,INTERMT     -2604-INTERM1G    -2634-i_371,MEAD        -1301-HOOVER      -1331-i_340,SYLMAR S    -2405-SYLMARLA    -2619-i_359,MC CALL     -3403-MC CALL     -3433-i_389,VACA-DIX    -3904-VACA-DIX    -3924-i_405,CRAIG       -7002-CRAIG       -7032-i_447,STA E       -2602-STA E       -2615-i_368,FULTON      -3501-FULTON      -3531-i_390,BRIDGER     -6301-BRIDGER2    -6303-i_435,RIO OSO     -3920-RIO OSO     -3926-i_410,METCALF     -3303-METCALF     -3333-i_387,TRACYSPP    -6401-SUMITSPP    -6402-i_440,VINCENT     -2404-VINCENT     -2411-i_356,MIRALOMA    -2409-MIRALOMA    -2439-i_361,CORONADO    -1101-CHOLLA      -1102-i_337,SUMMIT      -3701-SUMITSPP    -6402-i_394,BENLOMND    -6501-BENLOMND    -6510-i_443,VINCENT     -2404-VINCENT     -2411-i_357,MOSSLAND    -3902-MOSSLAND    -3918-i_402,SERRANO     -2501-SERRANO     -2502-i_365,RNCHSECO    -8004-RNCHSECO    -8034-i_451,VINCENT     -2411-VINCENT     -2434-i_362,MALIN       -4001-MALIN       -4031-i_414,BRIDGER2    -6303-BRIDGER     -6333-i_437,MISSION     -2203-MISSION     -2233-i_350,TESLA       -3923-TESLA       -3933-i_412,EMERY       -6503-EMERY       -6533-i_444,MEXICO      -2000-MEXICO      -2030-i_345,IMPRLVLY    -2301-IMPRLVLY    -2302-i_352,NORTH       -4201-NORTH G3    -4231-i_423,CORONADO    -1101-CORONADO    -1131-i_338,CELILOCA    -4007-CELILO      -4010-i_418,PALOVRDE    -1401-PARKER      -1403-i_343,BIG EDDY    -4006-BIG EDDY    -4009-i_417,SUMMIT      -3701-SUMMIT      -3731-i_392,OLINDA      -8001-COTWDWAP    -8003-i_448,FOURCORN    -1001-FOURCORN    -1002-i_330,JOHN DAY    -4005-JOHN DAY    -4035-i_415,SAN JUAN    -1004-SJUAN G4    -1034-i_335,MIDWAY      -3803-MIDWAY      -3805-i_397,MARTIN      -3102-MARTIN      -3104-i_380,FOURCORN    -1002-FOURCORN    -1003-i_332,BELL        -4103-BELL        -4104-i_422,TRACY       -8002-TRACYPMP    -8005-i_449,ROUND MT    -3921-ROUND MT    -3931-i_411,NAVAJO      -1202-NAVAJO 2    -1232-i_339,MIDPOINT    -6101-MIDPOINT    -6102-i_428,VALMY       -6403-VALMY       -6433-i_441,CANALB      -5002-CMAIN GM    -5032-i_427,BIG EDDY    -4009-DALLES21    -4039-i_419,H ALLEN     -1303-H ALLEN     -1333-i_342,MOSSLAND    -3902-MOSSLAND    -3932-i_403,SUMMIT      -3701-SUMITSPP    -6402-i_393,S.ONOFRE    -2503-S.ONOFRE    -2533-i_366,LOSBANOS    -3901-LOSBANOS    -3917-i_401,PALOVRDE    -1401-PALOVRD2    -1431-i_344,OLIVE       -2611-OLIVE       -2631-i_376,PINTO       -6505-PINTO PS    -6506-i_445,STA E       -2602-STA E       -2615-i_369,SERRANO     -2501-SERRANO     -2502-i_363,TESLA       -3903-TESLA       -3923-i_404,HAYNES      -2610-HAYNES3G    -2630-i_375,WCASCADE    -4202-WCASCADE    -4232-i_424,IMPRLVLY    -2302-IMPRLVLY    -2332-i_353,TABLE MT    -3905-TABLE MT    -3922-i_406,HUMBOLDT    -3601-HUMBOLDT    -3631-i_391,BIG EDDY    -4006-BIG EDDY    -4009-i_416,CANADA      -5001-CANAD G1    -5031-i_425,SANMATEO    -3103-SANMATEO    -3133-i_381,METCALF     -3301-METCALF     -3303-i_385,DIABLO      -3801-DIABLO1     -3831-i_395,GARRISON    -6202-GARRISON    -6204-i_433,PITSBURG    -3204-PITSBURG    -3234-i_383,COLSTRP     -6201-COLSTRP     -6231-i_432,METCALF     -3301-METCALF     -3303-i_386,MIDWAY      -3805-MIDWAY      -3835-i_399,H ALLEN     -1302-H ALLEN     -1303-i_341,VINCENT     -2404-VINCENT     -2411-i_358,STA BLD     -2614-STA B       -2621-i_378,IMPERIAL    -2100-IMPERIAL    -2130-i_346,MALIN       -4001-MALIN       -4008-i_413,TRACYSPP    -6401-SUMITSPP    -6402-i_439,RINALDI     -2601-RINALDI     -2612-i_367,MONTANA     -6205-MONTA G1    -6235-i_434,RINALDI     -2612-OWENS G     -2637-i_377,HANFORD     -4102-HANFORD     -4132-i_421,RIO OSO     -3920-RIO OSO     -3926-i_409,LUGO        -2401-LUGO        -2431-i_354,METCALF     -3301-METCALF     -3303-i_384,MESA CAL    -2408-MESA CAL    -2438-i_360,COULEE      -4101-COULEE      -4131-i_420,FOURCORN    -1001-FOURCORN    -1002-i_331,COLSTRP     -6201-COLSTRP     -6203-i_431,HELMS PP    -3402-HELMS PP    -3432-i_388,STA B2      -2606-STA B       -2621-i_373,POTRERO     -3105-POTRERO     -3135-i_382,MORROBAY    -3806-MORROBAY    -3836-i_400,MIDWAY      -3803-MIDWAY      -3805-i_398,CORONADO    -1101-CHOLLA      -1102-i_336,IMPRLVLY    -2301-IMPRLVLY    -2302-i_351,MIGUEL      -2201-MIGUEL      -2202-i_348,VICTORVL    -2603-VICTORVL    -2607-i_370,MIGUEL      -2201-MIGUEL      -2202-i_349,CANALB      -5002-CA230TO     -5003-i_426,COTWDPGE    -3911-COTWDPGE    -3925-i_408
0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0
