time,generator-3933-S,generator-3933-CG,generator-8034-H,generator-2438-SW,generator-7031-G,generator-3631-NB,generator-7031-P,generator-2638-H,generator-1431-N,generator-6433-W,generator-2030-G,generator-5032-R,generator-8033-H,generator-6235-W,generator-2431-S,generator-5032-S,generator-3234-NG,generator-4039-G,generator-1034-C,generator-2332-S,generator-6132-S,generator-4231-C,generator-5032-G,generator-5032-C,generator-2030-E,generator-4031-W,generator-3933-NG,generator-2630-G,generator-4232-H,generator-2438-S,generator-4132-N,generator-7032-G,generator-6533-H,generator-1131-G,generator-3836-DG,generator-4132-G,generator-6235-G,generator-1131-C,generator-2631-S,generator-2438-EG,generator-7032-C,generator-2438-SH,generator-3234-MG,generator-3433-S,generator-3835-S,generator-4232-W,generator-3135-NG,generator-2434-S,generator-3933-NH,generator-4131-B,generator-1232-H,generator-2438-WG,generator-4131-H,generator-6132-H,generator-6533-S,generator-6533-W,generator-4031-H,generator-6335-C,generator-1032-G,generator-3731-NH,generator-2438-RG,generator-2130-H,generator-3333-CG,generator-2130-S,generator-2233-DG,generator-6132-G,generator-2233-TG,generator-7032-H,generator-4132-W,generator-3531-CE,generator-4039-W,generator-4035-W,generator-3932-S,generator-8034-G,generator-4132-H,generator-3831-NN,generator-4232-G,generator-2637-H,generator-3333-NG,generator-6433-E,generator-7031-C,generator-2233-EG,generator-6533-C,generator-4035-H,generator-1333-G,generator-6335-H,generator-2533-S,generator-6231-C,generator-2634-C,generator-6533-G,generator-7031-W,generator-6235-H,generator-1034-G,generator-1032-S,generator-2439-S,generator-4131-W,generator-3835-NG,generator-2438-SG,generator-1331-G,generator-2130-E,generator-4031-S,generator-3531-NE,generator-4035-C,generator-6433-G,generator-1032-C,generator-4231-H,generator-3433-NG,generator-3234-DG,generator-4231-G,generator-6132-W,generator-6333-W,generator-4035-G,generator-3933-NB,generator-6433-C,generator-1232-C,generator-6335-G,generator-3931-NB,generator-1034-W,generator-3933-NW,generator-5031-G,generator-4031-G,generator-2130-G,generator-7032-S,generator-4039-H,generator-3135-MG,generator-1431-S,generator-3931-NH,generator-3133-NG,generator-6231-G,generator-3531-NH,generator-3631-NG,generator-6333-C,generator-1333-C,generator-1431-G,generator-5031-H,generator-5032-W,generator-1333-S,generator-3234-NW,generator-6132-B,generator-1331-H
0.0,6.184260018946576,4.013041947778535,4.269999999999995,7.039999999999999,22.428020000000004,0.30000000000000027,1.2329999999999974,2.000000000000001,23.55000000000001,0.7500000000000001,18.53000000000001,0.6660000000000005,11.819999999999997,2.8080000000000003,4.999999999999998,27.01800000000001,6.0799999999999965,0.774000000000001,18.46999999999997,8.779999999999998,1.8000000000000003,9.989999999999991,26.955000000000013,36.46799999999997,6.049999999999997,2.0879999999999996,8.94003680158293,22.82,2.223000000000002,2.5100000000000007,8.999999999999998,8.613,0.9000000000000004,20.639999999999986,6.7900000000000045,18.548990000000014,0.8999999999999984,5.299999999999999,2.3200000000000003,5.030000000000002,10.574999999999994,2.3300000000000023,22.610000000000017,7.449999999999999,1.5000000000000002,3.168,0.13999999999999996,4.999999999999999,12.637602619362694,4.500000000000002,6.569999999999996,12.760000000000014,74.18699999999986,19.925989999999963,5.6610000000000005,1.5749999999999997,3.131989999999998,22.743,8.560000000000002,2.219999999999998,11.95999000000001,2.730000000000001,6.200000000000004,0.7899999999999997,2.849999999999998,10.43099999999999,2.0200000000000027,3.905999999999997,2.699999999999999,7.829999999999996,7.128,6.975,13.55,29.46000000000003,38.358009999999986,21.07999999999998,3.4829999999999965,0.8300000000000001,1.9100000000000008,3.72,11.05198999999999,5.060000000000002,13.185009999999997,9.666000000000016,36.61999999999998,2.592000000000001,18.989999999999995,7.051499999999999,15.369999999999994,12.13201,10.98,10.40400000000002,25.64999999999999,5.200000000000001,10.0,5.552999999999999,2.289999999999999,9.009999999999998,19.85999999999999,5.730000000000002,1.4040000000000001,2.929999999999999,1.7370000000000008,6.789999999999994,7.120000000000005,24.066010000000023,4.810000000000001,1.0399999999999994,6.6419999999999995,5.0310000000000015,9.198,4.482000000000006,1.6005774242584911,1.9399999999999993,27.280000000000005,2.951999999999999,2.349999999999996,15.98,3.43312259116314,8.217,8.928009999999988,4.04,4.284000000000001,14.552999999999987,2.059999999999999,13.530000000000001,12.119999999999994,0.3099999999999997,2.249999999999997,0.13000000000000014,0.6700000000000012,28.377000000000002,2.18,51.29000000000003,59.76000000000004,3.312,12.659999999999998,10.21,0.45000000000000007,21.32999999999999
0.01,6.184260018946561,4.013041947778505,4.269999999999695,7.039999999999961,22.42801999999965,0.29999999999999416,1.2329999999996524,2.0000000000004454,23.54999999999825,0.7499999999999978,18.529999999999482,0.6660000000000212,11.819999999999744,2.8080000000000016,4.999999999999971,27.01799999999995,6.080000000000106,0.773999999999936,18.470000000000244,8.780000000000063,1.8000000000000018,9.990000000000096,26.95500000000075,36.46800000000052,6.050000000000904,2.087999999999982,8.940036801582865,22.819999999999492,2.2230000000002947,2.509999999999986,8.999999999999602,8.61300000000165,0.9000000000000208,20.639999999996096,6.790000000000221,18.548989999999907,0.8999999999997311,5.3000000000006855,2.3199999999999994,5.030000000000041,10.574999999999735,2.3300000000000263,22.609999999999847,7.449999999999941,1.4999999999999651,3.1679999999999673,0.14000000000000448,4.999999999999912,12.637602619362596,4.5000000000000515,6.5699999999997996,12.760000000001286,74.1869999999994,19.92598999999954,5.660999999999998,1.5749999999999988,3.131989999999024,22.743000000000087,8.559999999999812,2.2200000000007756,11.959990000000108,2.7299999999997486,6.199999999999896,0.7899999999999989,2.8499999999999694,10.430999999999788,2.019999999999983,3.905999999999831,2.6999999999999864,7.829999999999259,7.127999999999943,6.97499999999988,13.549999999999857,29.460000000000054,38.358009999999695,21.079999999999714,3.482999999999538,0.8299999999997547,1.9099999999999906,3.7199999999997346,11.051989999999664,5.059999999999375,13.185009999999446,9.665999999997478,36.62000000000273,2.591999999999929,18.989999999999814,7.051499999998692,15.370000000000177,12.13201000000025,10.98,10.404000000000119,25.649999999999576,5.199999999999988,9.999999999999831,5.552999999999989,2.289999999999292,9.009999999997303,19.8599999999999,5.729999999999366,1.403999999999988,2.930000000000043,1.7370000000000343,6.790000000000049,7.120000000000545,24.066009999999842,4.809999999999862,1.0399999999999914,6.641999999999946,5.031000000000008,9.198000000000244,4.4820000000002675,1.6005774242584603,1.9399999999999145,27.279999999997276,2.9519999999998348,2.3500000000001062,15.979999999999999,3.4331225911631313,8.21700000000165,8.928010000000238,4.04000000000029,4.284000000000031,14.553000000000544,2.0599999999995777,13.53000000000028,12.119999999999925,0.30999999999999805,2.2499999999999982,0.1300000000000092,0.6699999999999943,28.377000000002532,2.1799999999999153,51.29000000000857,59.75999999999316,3.3119999999999945,12.660000000000212,10.209999999999969,0.44999999999996987,21.329999999999895
0.02,6.1842600189465395,4.0130419477784685,4.269999999998979,7.039999999999866,22.428019999998696,0.29999999999998933,1.2329999999987815,2.0000000000017217,23.549999999994142,0.749999999999994,18.529999999998196,0.6660000000000771,11.819999999999045,2.8079999999999945,4.999999999999867,27.01799999999987,6.080000000000461,0.773999999999779,18.47000000000076,8.78000000000015,1.800000000000015,9.990000000000434,26.95500000000284,36.468000000001936,6.050000000003171,2.087999999999943,8.940036801582783,22.81999999999841,2.2230000000010675,2.5099999999999523,8.999999999998726,8.613000000005712,0.9000000000000586,20.63999999998638,6.790000000000922,18.548989999999776,0.8999999999990895,5.300000000002412,2.319999999999983,5.0300000000003005,10.574999999999104,2.330000000000183,22.60999999999966,7.449999999999902,1.4999999999999023,3.1679999999999153,0.1400000000000282,4.999999999999857,12.637602619362472,4.500000000000206,6.569999999999307,12.760000000004753,74.1869999999983,19.92598999999847,5.660999999999963,1.5749999999999895,3.131989999996594,22.742999999999977,8.559999999999372,2.220000000002623,11.959990000000712,2.729999999999157,6.199999999999693,0.7899999999999935,2.8500000000000574,10.43099999999927,2.020000000000041,3.9059999999994055,2.6999999999999593,7.829999999997382,7.127999999999864,6.974999999999639,13.549999999999711,29.46000000000027,38.3580099999995,21.079999999999636,3.482999999998486,0.8299999999992272,1.9099999999999782,3.719999999999095,11.051989999998828,5.059999999998078,13.185009999997842,9.66599999999124,36.62000000000974,2.5919999999997385,18.989999999999544,7.051499999996057,15.370000000000529,12.132010000000713,10.980000000000006,10.40400000000054,25.649999999998457,5.199999999999942,9.999999999999677,5.552999999999972,2.289999999998011,9.009999999990976,19.85999999999994,5.729999999997883,1.403999999999962,2.93000000000014,1.737000000000112,6.790000000000166,7.120000000001837,24.06600999999955,4.80999999999972,1.0399999999999838,6.641999999999876,5.031000000000041,9.1980000000008,4.482000000000936,1.6005774242583994,1.939999999999724,27.279999999990718,2.9519999999994173,2.3500000000003687,15.979999999999942,3.43312259116312,8.217000000005433,8.92801000000083,4.040000000001043,4.284000000000098,14.553000000001948,2.0599999999987184,13.53000000000091,12.11999999999974,0.3100000000000006,2.2500000000001057,0.13000000000002992,0.6700000000000016,28.377000000009332,2.179999999999735,51.29000000002972,59.75999999997589,3.311999999999983,12.660000000000704,10.20999999999993,0.4499999999999018,21.32999999999995
0.03,6.184260018946516,4.013041947778413,4.269999999998009,7.039999999999749,22.428019999997385,0.2999999999999833,1.2329999999976096,2.0000000000034386,23.54999999998857,0.7499999999999881,18.529999999996484,0.666000000000154,11.819999999998187,2.8079999999999794,4.999999999999791,27.017999999999734,6.080000000000954,0.773999999999573,18.470000000001445,8.780000000000308,1.8000000000000274,9.990000000000865,26.955000000005597,36.46800000000388,6.050000000006293,2.0879999999998926,8.940036801582663,22.81999999999687,2.2230000000021484,2.509999999999911,8.999999999997515,8.613000000011288,0.9000000000001039,20.63999999997294,6.79000000000188,18.548989999999613,0.8999999999982006,5.300000000004777,2.319999999999961,5.0300000000006415,10.5749999999983,2.3300000000003775,22.60999999999945,7.449999999999842,1.4999999999998217,3.1679999999998483,0.14000000000005863,4.999999999999751,12.637602619362315,4.500000000000416,6.569999999998609,12.760000000009448,74.18699999999694,19.925989999996986,5.660999999999918,1.5749999999999769,3.131989999993263,22.742999999999796,8.559999999998833,2.2200000000052174,11.959990000001536,2.7299999999983604,6.199999999999404,0.7899999999999874,2.8500000000001373,10.430999999998523,2.0200000000001,3.9059999999988313,2.699999999999926,7.829999999994754,7.127999999999763,6.974999999999329,13.549999999999509,29.460000000000623,38.358009999999254,21.079999999999423,3.4829999999970642,0.8299999999984832,1.9099999999999666,3.719999999998205,11.051989999997648,5.059999999996218,13.185009999995625,9.665999999982795,36.62000000001952,2.5919999999994783,18.9899999999993,7.0514999999921715,15.370000000000955,12.132010000001245,10.980000000000008,10.404000000001014,25.64999999999709,5.199999999999893,9.999999999999549,5.552999999999949,2.2899999999961476,9.009999999982224,19.860000000000067,5.729999999995823,1.4039999999999282,2.9300000000002484,1.7370000000002237,6.7900000000002825,7.120000000003631,24.066009999999146,4.8099999999994925,1.0399999999999747,6.641999999999778,5.031000000000079,9.198000000001507,4.482000000001895,1.6005774242583204,1.9399999999994588,27.279999999981584,2.951999999998864,2.350000000000728,15.979999999999873,3.4331225911631056,8.217000000010401,8.92801000000164,4.04000000000209,4.284000000000184,14.553000000004058,2.0599999999975065,13.530000000001722,12.119999999999521,0.3100000000000032,2.2500000000002287,0.13000000000005738,0.6700000000000126,28.377000000018818,2.1799999999995068,51.290000000059216,59.75999999995192,3.3119999999999683,12.660000000001329,10.20999999999988,0.44999999999980833,21.330000000000062
0.04,6.184260018946479,4.013041947778329,4.269999999996789,7.039999999999614,22.42801999999569,0.2999999999999755,1.2329999999961663,2.0000000000056066,23.5499999999819,0.7499999999999818,18.529999999994438,0.666000000000251,11.819999999997037,2.8079999999999643,4.99999999999973,27.017999999999596,6.080000000001545,0.7739999999993098,18.47000000000226,8.78000000000047,1.8000000000000438,9.990000000001446,26.95500000000892,36.46800000000629,6.050000000010215,2.0879999999998327,8.940036801582481,22.819999999995076,2.223000000003473,2.509999999999863,8.999999999996016,8.613000000018165,0.9000000000001546,20.639999999956043,6.790000000003099,18.548989999999417,0.8999999999971018,5.300000000007704,2.319999999999946,5.030000000001105,10.574999999997328,2.330000000000633,22.60999999999898,7.4499999999997595,1.499999999999726,3.16799999999977,0.14000000000009355,4.999999999999635,12.637602619362049,4.500000000000665,6.569999999997769,12.760000000015285,74.18699999999491,19.925989999995195,5.660999999999864,1.5749999999999615,3.1319899999891256,22.742999999999626,8.559999999998166,2.220000000008425,11.959990000002621,2.7299999999973883,6.199999999999029,0.7899999999999788,2.850000000000245,10.430999999997624,2.0200000000001723,3.9059999999981487,2.699999999999887,7.829999999991407,7.127999999999641,6.974999999998971,13.549999999999287,29.460000000000903,38.35800999999884,21.079999999999316,3.482999999995248,0.8299999999975599,1.9099999999999413,3.719999999997113,11.05198999999618,5.059999999993929,13.185009999992989,9.66599999997211,36.62000000003202,2.5919999999991834,18.989999999999014,7.0514999999873185,15.370000000001545,12.132010000001832,10.980000000000008,10.404000000001558,25.64999999999535,5.199999999999834,9.999999999999412,5.552999999999921,2.2899999999938765,9.009999999971294,19.860000000000245,5.7299999999933044,1.4039999999998876,2.930000000000362,1.7370000000003438,6.790000000000423,7.120000000005782,24.0660099999986,4.809999999999223,1.039999999999951,6.641999999999634,5.031000000000123,9.198000000002322,4.482000000003009,1.6005774242582111,1.939999999999138,27.279999999970013,2.9519999999982005,2.350000000001171,15.979999999999789,3.433122591163086,8.217000000016343,8.928010000002558,4.040000000003404,4.284000000000283,14.553000000006602,2.059999999995944,13.53000000000266,12.119999999999225,0.31000000000000516,2.2500000000003864,0.1300000000000904,0.6700000000000271,28.37700000003091,2.179999999999262,51.29000000009663,59.759999999921824,3.31199999999995,12.66000000000205,10.209999999999802,0.44999999999969764,21.330000000000254
0.05,6.184260018946442,4.013041947778232,4.269999999995365,7.039999999999466,22.42801999999381,0.2999999999999609,1.2329999999945018,2.000000000008182,23.54999999997439,0.7499999999999767,18.529999999992118,0.6660000000003619,11.81999999999566,2.8079999999999457,4.999999999999647,27.017999999999436,6.080000000002244,0.7739999999989996,18.47000000000314,8.780000000000665,1.8000000000000616,9.990000000002068,26.95500000001266,36.46800000000898,6.05000000001478,2.087999999999771,8.940036801582245,22.819999999992785,2.2230000000049874,2.50999999999981,8.999999999994294,8.613000000026064,0.9000000000002008,20.63999999993627,6.790000000004537,18.54898999999912,0.8999999999958492,5.300000000011096,2.31999999999993,5.030000000001644,10.574999999996312,2.330000000000931,22.609999999998433,7.449999999999723,1.4999999999996267,3.167999999999686,0.14000000000013366,4.99999999999951,12.637602619361719,4.500000000000911,6.569999999996752,12.76000000002191,74.18699999999248,19.925989999993067,5.660999999999814,1.574999999999948,3.131989999984286,22.7429999999995,8.559999999997432,2.22000000001211,11.959990000003899,2.729999999996248,6.199999999998626,0.7899999999999728,2.850000000000334,10.430999999996612,2.0200000000002323,3.905999999997406,2.6999999999998443,7.82999999998752,7.127999999999518,6.97499999999859,13.549999999999038,29.460000000001255,38.358009999998195,21.07999999999924,3.4829999999931243,0.8299999999964854,1.9099999999999115,3.7199999999958906,11.051989999994523,5.059999999991254,13.18500999998994,9.66599999995952,36.62000000004676,2.5919999999988486,18.98999999999873,7.051499999981724,15.370000000002234,12.13201000000243,10.98,10.404000000002052,25.64999999999329,5.199999999999767,9.999999999999295,5.552999999999894,2.2899999999911644,9.009999999958548,19.860000000000497,5.729999999990376,1.4039999999998458,2.93000000000048,1.7370000000004517,6.790000000000569,7.120000000008236,24.06600999999791,4.809999999998944,1.0399999999999263,6.641999999999436,5.031000000000172,9.19800000000319,4.482000000004188,1.6005774242580855,1.9399999999987763,27.279999999956388,2.951999999997448,2.3500000000016823,15.97999999999968,3.433122591163065,8.21700000002286,8.928010000003662,4.040000000004901,4.284000000000385,14.553000000009419,2.0599999999941323,13.53000000000366,12.119999999998821,0.31000000000000927,2.2500000000005755,0.13000000000012749,0.670000000000036,28.377000000045175,2.1799999999990356,51.29000000014048,59.759999999886666,3.3119999999999306,12.66000000000282,10.209999999999726,0.44999999999956913,21.330000000000517
0.06,6.184260018946397,4.013041947778074,4.269999999993795,7.0399999999993055,22.428019999991733,0.29999999999994104,1.2329999999926584,2.0000000000109894,23.549999999966413,0.7499999999999724,18.529999999989634,0.6660000000004871,11.819999999994186,2.8079999999999288,4.999999999999504,27.017999999999283,6.080000000002967,0.7739999999986598,18.47000000000401,8.780000000000838,1.8000000000000789,9.990000000002695,26.955000000016685,36.46800000001202,6.05000000001987,2.0879999999997083,8.940036801581908,22.819999999989935,2.2230000000066577,2.509999999999753,8.999999999992433,8.613000000034653,0.9000000000002343,20.639999999914043,6.790000000006086,18.548989999998806,0.8999999999944879,5.300000000014757,2.319999999999893,5.030000000002117,10.574999999995285,2.3300000000011756,22.609999999997697,7.449999999999675,1.4999999999995235,3.167999999999604,0.14000000000017188,4.999999999999354,12.637602619361228,4.500000000001184,6.569999999995525,12.760000000028892,74.18699999998934,19.9259899999907,5.660999999999758,1.574999999999932,3.131989999978921,22.742999999999295,8.559999999996611,2.220000000016177,11.959990000005021,2.7299999999949627,6.199999999998128,0.789999999999963,2.8500000000003736,10.43099999999555,2.0200000000002674,3.905999999996613,2.6999999999998017,7.829999999983094,7.127999999999387,6.974999999998205,13.549999999998754,29.460000000001646,38.35800999999749,21.079999999998847,3.4829999999907804,0.8299999999952552,1.9099999999998651,3.719999999994569,11.051989999992587,5.05999999998822,13.185009999986546,9.6659999999454,36.62000000006344,2.591999999998494,18.989999999998297,7.05149999997544,15.370000000002962,12.132010000002865,10.980000000000008,10.404000000002595,25.64999999999105,5.19999999999969,9.999999999998996,5.552999999999864,2.2899999999879506,9.009999999944261,19.860000000000692,5.729999999987064,1.4039999999998036,2.9300000000005637,1.7370000000005545,6.790000000000704,7.120000000010845,24.066009999997046,4.809999999998553,1.0399999999998943,6.641999999999226,5.031000000000221,9.198000000004075,4.4820000000054385,1.6005774242579314,1.9399999999983846,27.27999999994093,2.95199999999663,2.350000000002239,15.979999999999565,3.4331225911630407,8.217000000029653,8.928010000004742,4.040000000006463,4.284000000000492,14.553000000012513,2.0599999999920438,13.530000000004668,12.119999999998326,0.3100000000000094,2.2500000000007647,0.13000000000016584,0.6700000000000331,28.377000000061287,2.1799999999988446,51.29000000018957,59.759999999847246,3.311999999999912,12.660000000003576,10.209999999999637,0.44999999999943063,21.330000000000698
0.07,6.18426001894635,4.013041947777889,4.269999999992126,7.039999999999152,22.4280199999897,0.2999999999999157,1.2329999999907288,2.00000000001408,23.54999999995853,0.749999999999965,18.529999999987165,0.6660000000006183,11.819999999992502,2.80799999999991,4.999999999999409,27.017999999999105,6.080000000003702,0.7739999999982958,18.47000000000482,8.780000000001056,1.8000000000000973,9.990000000003285,26.955000000020895,36.468000000015046,6.050000000025347,2.087999999999643,8.940036801581488,22.81999999998712,2.223000000008407,2.5099999999996983,8.99999999999044,8.613000000043714,0.9000000000002801,20.63999999988992,6.790000000007792,18.548989999998426,0.8999999999930594,5.3000000000186605,2.319999999999874,5.0300000000026595,10.574999999994391,2.330000000001447,22.609999999996997,7.449999999999583,1.4999999999994222,3.167999999999518,0.14000000000020904,4.999999999999228,12.63760261936064,4.500000000001451,6.569999999994176,12.760000000036271,74.18699999998589,19.92598999998826,5.6609999999997145,1.5749999999999202,3.1319899999731655,22.742999999999277,8.559999999995823,2.2200000000203874,11.959990000006304,2.7299999999936313,6.199999999997577,0.7899999999999556,2.8500000000004,10.430999999994482,2.020000000000286,3.905999999995805,2.699999999999757,7.829999999978295,7.127999999999249,6.974999999997821,13.549999999998512,29.4600000000019,38.35800999999634,21.079999999998673,3.48299999998823,0.8299999999939572,1.9099999999998112,3.7199999999931306,11.051989999990617,5.059999999984983,13.18500999998319,9.665999999930182,36.62000000008161,2.5919999999981522,18.989999999998027,7.051499999968566,15.370000000003808,12.132010000003362,10.980000000000022,10.404000000003075,25.649999999988687,5.199999999999611,9.999999999998932,5.552999999999836,2.2899999999846115,9.00999999992906,19.860000000001058,5.729999999983602,1.4039999999997597,2.9300000000006023,1.7370000000006112,6.790000000000723,7.120000000013507,24.06600999999604,4.809999999998098,1.0399999999998608,6.641999999999011,5.0310000000002715,9.198000000004946,4.482000000006691,1.6005774242577606,1.9399999999979438,27.279999999924136,2.951999999995813,2.350000000002814,15.979999999999448,3.4331225911630145,8.217000000036366,8.928010000005774,4.040000000008132,4.284000000000599,14.553000000015704,2.05999999998977,13.530000000005659,12.119999999997715,0.310000000000008,2.25000000000094,0.13000000000020429,0.67000000000002,28.377000000079068,2.1799999999987176,51.29000000024308,59.75999999980462,3.311999999999891,12.66000000000431,10.209999999999548,0.4499999999992903,21.33000000000109
0.08,6.184260018946311,4.013041947777676,4.269999999990411,7.039999999999004,22.428019999987455,0.2999999999998839,1.2329999999887544,2.0000000000173546,23.549999999950966,0.7499999999999576,18.529999999984778,0.6660000000007532,11.81999999999068,2.8079999999998875,4.9999999999993525,27.017999999998946,6.080000000004483,0.7739999999979132,18.470000000005687,8.780000000001241,1.8000000000001166,9.990000000003876,26.95500000002505,36.46800000001799,6.050000000031027,2.0879999999995817,8.940036801581028,22.81999999998416,2.2230000000101815,2.509999999999645,8.999999999988402,8.613000000052901,0.9000000000003062,20.63999999986435,6.790000000009597,18.548989999997957,0.8999999999915977,5.300000000022663,2.3199999999998724,5.030000000003197,10.574999999993564,2.330000000001725,22.609999999996184,7.449999999999517,1.499999999999333,3.1679999999994353,0.14000000000024182,4.999999999999174,12.637602619360017,4.500000000001686,6.569999999992666,12.760000000043567,74.18699999998215,19.925989999985795,5.660999999999671,1.574999999999908,3.131989999967167,22.742999999999046,8.559999999995135,2.220000000024671,11.959990000007602,2.7299999999922635,6.199999999996999,0.7899999999999506,2.8500000000004215,10.43099999999343,2.0200000000003,3.905999999995015,2.6999999999997133,7.829999999973147,7.127999999999123,6.974999999997459,13.549999999998288,29.460000000002115,38.35800999999474,21.079999999998666,3.4829999999855725,0.8299999999926043,1.9099999999997574,3.719999999991645,11.05198999998854,5.059999999981609,13.18500999997972,9.665999999914048,36.620000000100966,2.59199999999776,18.989999999997764,7.0514999999613055,15.37000000000474,12.132010000003612,10.980000000000029,10.404000000003366,25.64999999998648,5.199999999999545,9.999999999998815,5.552999999999809,2.2899999999810605,9.00999999991331,19.86000000000154,5.729999999980056,1.4039999999997186,2.9300000000005766,1.7370000000006023,6.790000000000705,7.120000000016174,24.066009999994886,4.809999999997638,1.0399999999998222,6.64199999999873,5.031000000000324,9.198000000005784,4.482000000007853,1.6005774242575754,1.9399999999974797,27.27999999990644,2.951999999994944,2.350000000003378,15.979999999999333,3.433122591162993,8.217000000042727,8.928010000006719,4.040000000009823,4.284000000000699,14.553000000018761,2.059999999987321,13.530000000006615,12.119999999997084,0.31000000000000527,2.2500000000010867,0.1300000000002402,0.6699999999999949,28.37700000009827,2.1799999999986888,51.29000000029976,59.75999999975977,3.311999999999871,12.66000000000501,10.20999999999947,0.44999999999914725,21.330000000001558
0.09,6.184260018946269,4.013041947777416,4.269999999988672,7.039999999998848,22.42801999998523,0.29999999999985555,1.2329999999867756,2.0000000000206786,23.549999999944045,0.7499999999999507,18.529999999982568,0.6660000000008887,11.819999999988703,2.807999999999868,4.99999999999926,27.01799999999879,6.080000000005214,0.7739999999975186,18.470000000006326,8.78000000000141,1.8000000000001384,9.990000000004349,26.95500000002915,36.46800000002093,6.050000000036806,2.087999999999526,8.940036801580439,22.819999999980798,2.2230000000119374,2.5099999999995894,8.999999999986356,8.613000000061993,0.9000000000003062,20.639999999837762,6.790000000011418,18.548989999997367,0.8999999999901528,5.30000000002663,2.3199999999998497,5.0300000000036595,10.57499999999294,2.3300000000019634,22.609999999995132,7.449999999999457,1.4999999999992402,3.1679999999993598,0.1400000000002688,4.999999999999066,12.63760261935931,4.500000000001884,6.56999999999099,12.760000000050583,74.18699999997797,19.92598999998347,5.660999999999634,1.5749999999998978,3.1319899999610192,22.742999999998858,8.559999999994437,2.2200000000288758,11.959990000008696,2.729999999990868,6.199999999996324,0.7899999999999447,2.850000000000378,10.430999999992517,2.02000000000027,3.9059999999942914,2.6999999999996733,7.829999999967809,7.1279999999990045,6.974999999997119,13.549999999998024,29.46000000000205,38.3580099999929,21.07999999999853,3.48299999998284,0.8299999999911858,1.90999999999968,3.7199999999901516,11.051989999986375,5.0599999999780785,13.185009999976298,9.6659999998973,36.620000000121195,2.591999999997392,18.989999999997465,7.051499999953876,15.370000000005655,12.132010000003659,10.980000000000036,10.404000000003602,25.649999999984146,5.199999999999466,9.999999999998606,5.5529999999997814,2.2899999999772973,9.009999999897213,19.860000000002067,5.729999999976436,1.4039999999996815,2.930000000000482,1.7370000000005177,6.790000000000557,7.120000000018627,24.066009999993476,4.80999999999712,1.0399999999997729,6.641999999998375,5.031000000000388,9.198000000006578,4.482000000008828,1.6005774242573618,1.9399999999970012,27.27999999988796,2.951999999994141,2.350000000003893,15.979999999999212,3.433122591162969,8.217000000048438,8.928010000007452,4.0400000000114415,4.284000000000791,14.55300000002159,2.059999999984761,13.530000000007512,12.119999999996438,0.3099999999999963,2.2500000000012,0.13000000000027245,0.66999999999998,28.37700000011824,2.1799999999987665,51.290000000358404,59.75999999971315,3.3119999999998515,12.660000000005653,10.209999999999392,0.44999999999901,21.330000000002002
