time,load12021,load24091,load32041,load26191,load80031,load20001,load32051,load63011,load36011,load39091,load39101,load24071,load26201,load39241,load61021,load25021,load62031,load40101,load31051,load26181,load34031,load64021,load39231,load39031,load38011,load33051,load32021,load62041,load63031,load41021,load26001,load32031,load41041,load65041,load39261,load26091,load65101,load64041,load39131,load50011,load39151,load24111,load41031,load24051,load33021,load10041,load63021,load34041,load80041,load39171,load24101,load33031,load65011,load40091,load26101,load26161,load65021,load62051,load39201,load38051,load50021,load24031,load26021,load31021,load26131,load24081,load25031,load12011,load31011,load40041,load13031,load42011,load34051,load42041,load26041,load24001,load24021,load14021,load39221,load26141,load22021,load70021,load39181,load39141,load34011,load10031,load62011,load21001,load39071,load65091,load40021,load65031,load39021,load63051,load11011,load14011,load31031,load39111,load22031,load40081,load42021,load65051,load65071,load70011,load11021,load26121,load38061,load13011,load33041,load31041,load39161,load39121,load10021,load26081,load39211,load61041,load26151,load64031,load64011,load40051,load61031,load39191,load26211,load24061,load65081,load38041,load37011,load80051,load24011,load35011,load26171,load42031,load41011,load50031,load13021,load39081,load26111,load32011,load62021
0.0,8.7561,14.416006800000002,6.019084899999998,-24.974335958399994,5.874047249999999,22.07188,4.9260460482,5.1705188148,0.94369625,1.5711193935999999,2.2376774772000005,15.699813789099997,1.8344451323999997,3.0299239356,10.531440999999997,21.363227144600007,6.126182062200001,31.3310564403,2.1537200000000003,7.934309196,4.643719999999999,2.809416402,3.5966922068000002,1.9733714720000002,1.72101038,3.8772107055,5.3016485833,7.000863869999999,7.466016800000002,4.80648608,-16.808103724000006,5.9287482408,25.503820260599987,3.002838792499999,2.4262416686,1.2075617880000005,19.479414528000007,0.29804257259999983,2.9702675036999997,75.7405215,2.3016106998,9.789709234499998,0.1167707155,7.427464332599998,3.1140988110000003,10.3794954,5.943433692600001,3.956936784,34.09103,2.1631885422,14.214773375999998,5.6287,1.9724884072,22.087425600000007,0.8934997600000001,1.04643533,15.698056745999994,4.892832,1.5694331177999994,4.494497849999998,90.0398401,9.4996786608,0.8950219812000003,1.4368823572000002,2.8622019825,15.689495949999998,16.613336350000004,1.6804735871999998,3.077223255999999,2.7331070680000003,62.35136579999999,57.6265872,4.068833278400001,10.084015388100001,18.457033499999998,7.6351304124,9.7418175745,53.73275465880001,2.3534684535999997,1.2341800831999998,14.007506416200002,25.548341699999995,2.8776040896,2.0545440320000004,5.057298235,21.533203515200007,2.058202,2.53035765,4.1713290359999995,0.08669657199999999,1.7207994375,4.4115282,1.37692,0.6023238000000002,45.273664100000005,65.35537514999999,3.7764954967999995,2.1315478099999994,15.376972349999996,2.865897012400001,45.58239559999999,0.07022633700000001,5.548591007999998,70.009179,1.789016858,1.0811447119000002,2.60626573,27.047787250000003,4.808512212199998,2.7948896472000007,1.428618169,1.607635155,2.268419400000001,0.8935044999999998,1.3580119000000002,16.5706319808,7.225347316,0.021978,17.614620308,4.801140000000001,3.9167885807999996,1.708786013,2.120913237,6.643371005500001,1.3259371863000002,2.0228617696,3.170509999999999,12.169223271,7.944161623199998,5.625140000000001,1.0822351209999999,44.346659697000014,9.95027976,6.2089463784,0.17505801599999996,1.8200016780000003,0.8935045000000001,4.186861771199999,0.8895566728999996
0.01,8.756099999999694,14.416006799999437,6.019084899999956,-24.97433595839991,5.874047249999948,22.07188000000038,4.926046048199949,5.1705188148000385,0.9436962499999451,1.5711193935999903,2.2376774771999743,15.6998137890998,1.8344451323999922,3.0299239355999683,10.531441000000026,21.363227144599527,6.126182062199861,31.33105644029935,2.1537199999998036,7.934309195999983,4.6437199999999175,2.8094164020000174,3.596692206799976,1.9733714719999742,1.7210103799999696,3.8772107054999667,5.301648583299952,7.000863869999888,7.4660168000004,4.8064860799999405,-16.808103723999803,5.928748240799952,25.50382026059962,3.0028387925000026,2.426241668600012,1.2075617879999925,19.479414528000035,0.2980425725999997,2.9702675036999864,75.74052149999703,2.3016106997999617,9.78970923449962,0.11677071549999864,7.427464332599955,3.114098810999967,10.379495400000001,5.943433692599999,3.9569367839999425,34.09102999999971,2.163188542199961,14.214773375999808,5.628699999999955,1.9724884072000026,22.08742559999958,0.8934997599999914,1.0464353299999918,15.698056746,4.892832000000006,1.5694331177999943,4.494497849999781,90.03984009999944,9.499678660799908,0.8950219811999932,1.436882357199979,2.8622019824999785,15.689495949999804,16.61333634999965,1.6804735871999636,3.0772232559999546,2.733107067999931,62.35136580000214,57.62658719999949,4.068833278399967,10.084015388099822,18.457033499999984,7.635130412400007,9.741817574499775,53.732754658800985,2.3534684535999753,1.234180083199991,14.007506416199934,25.548341700000325,2.8776040895999566,2.054544031999959,5.057298234999952,21.533203515199865,2.058201999999892,2.530357649999997,4.171329035999971,0.08669657200000008,1.7207994374999676,4.411528199999999,1.3769199999999686,0.6023238000000014,45.27366409999859,65.3553751500025,3.7764954967999635,2.131547809999971,15.376972349999797,2.865897012399959,45.58239559999893,0.07022633699999971,5.54859100800001,70.00917900000009,1.7890168579999592,1.0811447118999968,2.6062657300000107,27.047787249999946,4.808512212199955,2.7948896471998492,1.4286181689999815,1.6076351549999794,2.268419399999984,0.8935045000000107,1.3580118999999964,16.570631980800023,7.22534731599996,0.021977999999999838,17.61462030800002,4.80113999999984,3.9167885808000205,1.7087860129999846,2.120913236999981,6.643371005499935,1.3259371863000016,2.022861769599972,3.1705100000000357,12.16922327099985,7.944161623199896,5.625139999999826,1.0822351209999916,44.34665969699905,9.950279759999953,6.208946378399959,0.17505801600000256,1.8200016779999901,0.8935044999999996,4.18686177119996,0.8895566728999738
0.02,8.756099999998854,14.41600679999883,6.019084899999891,-24.974335958399415,5.8740472499997445,22.071880000001066,4.9260460481998445,5.1705188148001815,0.9436962499999356,1.571119393599988,2.2376774771999313,15.699813789099295,1.8344451323999518,3.0299239355999017,10.531441000000205,21.363227144598753,6.126182062199632,31.33105644029822,2.1537199999994363,7.93430919599984,4.643719999999846,2.809416402000089,3.5966922067999425,1.9733714719999231,1.7210103799999144,3.877210705499899,5.301648583299858,7.000863869999666,7.466016800001417,4.8064860799998135,-16.808103723999185,5.928748240799857,25.50382026059897,3.002838792499998,2.426241668600069,1.207561787999961,19.479414528000042,0.2980425725999995,2.9702675036999873,75.74052149998893,2.3016106997998613,9.789709234499318,0.11677071549999599,7.427464332599803,3.1140988109998937,10.379495399999909,5.943433692600006,3.956936783999853,34.09102999999938,2.1631885421998938,14.214773375999478,5.628699999999842,1.972488407200002,22.08742559999887,0.8934997599999618,1.0464353299999616,15.698056745999976,4.892831999999976,1.5694331178000027,4.494497849999345,90.0398400999983,9.499678660799736,0.8950219811999675,1.4368823571999385,2.862201982499896,15.689495949999305,16.61333634999905,1.680473587199861,3.0772232559998693,2.733107067999775,62.35136580000765,57.62658719999838,4.068833278399907,10.084015388099383,18.457033500000016,7.635130412400008,9.741817574499356,53.732754658803486,2.3534684535999406,1.2341800831999534,14.007506416199686,25.5483417000012,2.8776040895998882,2.0545440319998454,5.057298234999854,21.533203515199386,2.0582019999996954,2.53035764999996,4.171329035999929,0.08669657199999993,1.7207994374998938,4.4115281999999425,1.376919999999929,0.602323800000007,45.27366409999507,65.35537515000868,3.7764954967998907,2.1315478099999376,15.376972349999154,2.865897012399849,45.582395599997085,0.07022633699999846,5.5485910080000105,70.00917900000033,1.7890168579998535,1.0811447118999749,2.606265730000018,27.047787250000177,4.808512212199852,2.7948896471995672,1.4286181689999553,1.607635154999952,2.2684193999999347,0.8935045000000348,1.3580118999999895,16.570631980800226,7.225347315999777,0.021977999999999588,17.614620308000212,4.801139999999493,3.9167885808001066,1.7087860129999708,2.120913236999916,6.6433710054997634,1.3259371862999951,2.022861769599927,3.1705100000001645,12.169223270999533,7.944161623199504,5.625139999999315,1.082235120999963,44.34665969699723,9.950279759999848,6.208946378399877,0.17505801600000923,1.8200016779999868,0.8935044999999854,4.1868617711998874,0.8895566728999241
0.03,8.756099999997689,14.416006799998225,6.019084899999795,-24.97433595839869,5.874047249999521,22.071880000002203,4.926046048199694,5.170518814800372,0.9436962499999266,1.5711193935999863,2.237677477199875,15.699813789098616,1.8344451323998967,3.0299239355998138,10.531441000000418,21.363227144597975,6.126182062199264,31.33105644029666,2.1537199999989363,7.934309195999635,4.643719999999734,2.8094164020001897,3.5966922067998977,1.9733714719998559,1.7210103799998338,3.8772107054998046,5.30164858329973,7.000863869999315,7.466016800002857,4.8064860799996305,-16.808103723998585,5.928748240799727,25.503820260598044,3.0028387925,2.4262416686001504,1.2075617879999208,19.479414528000085,0.29804257259999906,2.9702675036999904,75.7405214999774,2.3016106997997157,9.789709234498744,0.11677071549999209,7.4274643325995795,3.114098810999789,10.379495399999778,5.943433692600015,3.9569367839997254,34.0910299999989,2.1631885421997996,14.214773375998945,5.628699999999688,1.9724884072000068,22.087425599997868,0.8934997599999229,1.0464353299999243,15.698056745999981,4.892831999999914,1.5694331178000156,4.494497849998733,90.03984009999667,9.499678660799605,0.8950219811999377,1.4368823571998801,2.862201982499793,15.689495949998623,16.61333634999841,1.680473587199723,3.0772232559997432,2.733107067999555,62.351365800015415,57.626587199996784,4.068833278399823,10.084015388098774,18.45703350000004,7.6351304124000645,9.741817574498958,53.73275465880718,2.3534684535998958,1.2341800831999101,14.007506416199467,25.548341700002418,2.8776040895997927,2.054544031999679,5.0572982349997115,21.533203515198792,2.058201999999392,2.5303576499999134,4.171329035999875,0.08669657199999997,1.7207994374997884,4.411528199999865,1.3769199999998725,0.602323800000014,45.27366409999016,65.35537515001748,3.7764954967997815,2.1315478099998995,15.376972349998312,2.8658970123996954,45.58239559999447,0.0702263369999968,5.548591008000013,70.00917900000069,1.7890168579997088,1.081144711899943,2.606265730000033,27.047787250000617,4.808512212199708,2.7948896471991795,1.4286181689999229,1.6076351549999164,2.268419399999872,0.8935045000000617,1.3580118999999786,16.57063198080048,7.225347315999541,0.02197799999999917,17.614620308000454,4.801139999998998,3.916788580800219,1.7087860129999546,2.120913236999841,6.643371005499517,1.325937186299989,2.0228617695998645,3.17051000000035,12.169223270999115,7.944161623199152,5.625139999998561,1.0822351209999257,44.34665969699462,9.950279759999711,6.208946378399755,0.17505801600001858,1.8200016779999828,0.8935044999999652,4.186861771199791,0.8895566728998482
0.04,8.7560999999962,14.416006799997508,6.019084899999647,-24.974335958397962,5.874047249999158,22.07188000000362,4.9260460481994786,5.170518814800623,0.9436962499999179,1.5711193935999774,2.2376774771997923,15.699813789097735,1.8344451323998388,3.0299239355996836,10.531441000000711,21.3632271445971,6.1261820621988,31.331056440294606,2.153719999998269,7.934309195999431,4.643719999999578,2.8094164020003,3.59669220679983,1.9733714719997641,1.7210103799997383,3.8772107054996616,5.301648583299539,7.0008638699988675,7.466016800004711,4.806486079999397,-16.808103723997963,5.9287482407995284,25.503820260596843,3.002838792499999,2.4262416686002393,1.2075617879998768,19.479414528000117,0.2980425725999983,2.970267503699982,75.74052149996251,2.3016106997995203,9.789709234498039,0.11677071549998716,7.42746433259934,3.1140988109996366,10.379495399999612,5.943433692600019,3.956936783999564,34.0910299999981,2.1631885421996793,14.214773375998345,5.628699999999459,1.9724884072000115,22.08742559999656,0.8934997599998756,1.0464353299998814,15.698056745999954,4.892831999999833,1.5694331178000236,4.494497849997927,90.03984009999446,9.499678660799479,0.8950219811999057,1.4368823571997962,2.862201982499676,15.689495949997744,16.613336349997603,1.6804735871995518,3.0772232559995643,2.733107067999267,62.35136580002545,57.62658719999475,4.068833278399721,10.084015388097965,18.4570335000001,7.635130412400148,9.741817574498533,53.73275465881196,2.3534684535998283,1.23418008319986,14.007506416199163,25.548341700003984,2.877604089599666,2.054544031999457,5.057298234999552,21.53320351519802,2.0582019999990075,2.5303576499998477,4.171329035999797,0.08669657199999982,1.7207994374996483,4.41152819999975,1.3769199999998027,0.6023238000000233,45.27366409998371,65.35537515002889,3.77649549679962,2.131547809999841,15.376972349997223,2.86589701239949,45.582395599991045,0.07022633699999473,5.548591008000004,70.00917900000101,1.7890168579995196,1.0811447118999113,2.6062657300000347,27.047787250001203,4.8085122121994965,2.7948896471986564,1.4286181689998754,1.6076351549998653,2.268419399999789,0.8935045000001022,1.358011899999963,16.57063198080082,7.225347315999289,0.021977999999998638,17.614620308000706,4.80113999999836,3.916788580800369,1.7087860129999253,2.120913236999755,6.643371005499227,1.3259371862999783,2.0228617695997833,3.1705100000005606,12.169223270998524,7.9441616231987995,5.625139999997584,1.0822351209998846,44.346659696991274,9.950279759999523,6.208946378399594,0.17505801600003087,1.8200016779999715,0.8935044999999462,4.186861771199643,0.8895566728997514
0.05,8.756099999994417,14.416006799996751,6.019084899999476,-24.974335958397052,5.8740472499987035,22.071880000005343,4.9260460481992245,5.17051881480093,0.9436962499999166,1.5711193935999677,2.237677477199696,15.699813789096652,1.8344451323997655,3.0299239355995304,10.531441000001069,21.363227144596042,6.126182062198258,31.331056440292144,2.153719999997488,7.934309195999175,4.6437199999994645,2.8094164020004415,3.5966922067997475,1.9733714719996536,1.721010379999618,3.8772107054995026,5.301648583299316,7.000863869998332,7.4660168000069485,4.806486079999113,-16.808103723997117,5.928748240799303,25.503820260595415,3.002838792500007,2.426241668600349,1.207561787999818,19.479414528000223,0.298042572599998,2.970267503699972,75.74052149994459,2.301610699799287,9.789709234497197,0.11677071549998141,7.4274643325990475,3.1140988109994625,10.379495399999382,5.943433692600019,3.9569367839993914,34.09102999999733,2.16318854219954,14.214773375997614,5.628699999999189,1.972488407200022,22.087425599995004,0.8934997599998133,1.0464353299998235,15.698056745999988,4.89283199999973,1.5694331178000347,4.4944978499969706,90.03984009999168,9.499678660799331,0.8950219811998643,1.4368823571997023,2.8622019824995184,15.689495949996656,16.613336349996683,1.6804735871993421,3.0772232559993613,2.733107067998926,62.35136580003758,57.62658719999226,4.068833278399619,10.084015388097008,18.457033500000133,7.635130412400274,9.741817574498004,53.73275465881772,2.3534684535997488,1.2341800831997911,14.007506416198824,25.54834170000585,2.877604089599515,2.0545440319991948,5.057298234999395,21.53320351519701,2.0582019999985506,2.530357649999785,4.171329035999715,0.08669657200000006,1.7207994374994864,4.411528199999627,1.3769199999997161,0.6023238000000355,45.273664099975946,65.3553751500427,3.776495496799445,2.1315478099997756,15.376972349995917,2.8658970123992464,45.582395599986945,0.07022633699999209,5.5485910080000105,70.00917900000138,1.7890168579992893,1.0811447118998716,2.6062657300000467,27.04778725000189,4.8085122121992505,2.794889647198049,1.4286181689998192,1.607635154999806,2.2684193999996842,0.8935045000001532,1.3580118999999453,16.570631980801235,7.225347315998967,0.021977999999998107,17.614620308001047,4.8011399999975914,3.91678858080055,1.708786012999891,2.120913236999638,6.643371005498873,1.3259371862999705,2.0228617695996967,3.1705100000008217,12.169223270997811,7.944161623198317,5.62513999999642,1.0822351209998295,44.346659696987224,9.950279759999304,6.208946378399397,0.17505801600004556,1.8200016779999606,0.8935044999999244,4.186861771199473,0.889556672899636
0.06,8.756099999992319,14.416006799995335,6.019084899999259,-24.974335958395528,5.87404724999828,22.071880000007443,4.926046048198917,5.170518814801281,0.9436962499999142,1.571119393599952,2.2376774771995875,15.699813789095337,1.8344451323996493,3.0299239355993524,10.531441000001479,21.36322714459434,6.126182062197626,31.33105644028932,2.1537199999965564,7.934309195998733,4.643719999999317,2.8094164020006005,3.5966922067996427,1.9733714719995226,1.7210103799994658,3.8772107054993006,5.301648583299047,7.000863869997711,7.466016800009543,4.806486079998789,-16.808103723995828,5.928748240799029,25.503820260593756,3.0028387924999955,2.426241668600472,1.207561787999735,19.47941452800024,0.2980425725999974,2.970267503699953,75.74052149992397,2.301610699799012,9.7897092344961,0.11677071549997449,7.427464332598572,3.1140988109992525,10.379495399999106,5.943433692600035,3.956936783999166,34.091029999996415,2.1631885421993653,14.214773375996536,5.628699999998873,1.972488407200021,22.087425599993203,0.8934997599997403,1.0464353299997473,15.698056745999914,4.8928319999996175,1.5694331178000434,4.494497849995849,90.03984009998855,9.499678660798992,0.8950219811998013,1.4368823571995848,2.862201982499311,15.689495949995347,16.61333634999534,1.6804735871990881,3.077223255999111,2.73310706799853,62.35136580005137,57.62658719998944,4.068833278399455,10.084015388095905,18.457033500000136,7.635130412400319,9.741817574497121,53.732754658824206,2.3534684535996533,1.234180083199701,14.007506416198352,25.548341700008027,2.877604089599331,2.0545440319988835,5.057298234999136,21.533203515195783,2.0582019999980146,2.530357649999687,4.171329035999595,0.08669657199999964,1.720799437499297,4.411528199999474,1.376919999999608,0.602323800000049,45.27366409996703,65.35537515005859,3.776495496799217,2.1315478099997094,15.376972349994357,2.8658970123989675,45.58239559998225,0.07022633699998881,5.548591007999993,70.00917900000195,1.7890168579990215,1.0811447118998052,2.606265730000051,27.04778725000255,4.808512212198958,2.7948896471973184,1.4286181689997595,1.6076351549997427,2.2684193999995546,0.893504500000195,1.3580118999999284,16.570631980801696,7.22534731599848,0.02197799999999755,17.614620308001406,4.8011399999967095,3.9167885808007576,1.7087860129998482,2.120913236999483,6.643371005498381,1.3259371862999532,2.022861769599582,3.1705100000011175,12.16922327099701,7.944161623197564,5.625139999995048,1.082235120999754,44.34665969698263,9.950279759999047,6.208946378399176,0.17505801600006168,1.8200016779999406,0.8935044999998808,4.186861771199266,0.8895566728995018
0.07,8.756099999989964,14.416006799994461,6.019084899999019,-24.97433595839428,5.874047249997749,22.071880000009834,4.92604604819858,5.170518814801684,0.9436962499998865,1.571119393599928,2.2376774771994596,15.699813789093902,1.834445132399551,3.029923935599151,10.531441000001953,21.363227144592955,6.126182062196916,31.331056440286055,2.1537199999955097,7.934309195998383,4.643719999999089,2.809416402000754,3.5966922067995255,1.9733714719993767,1.7210103799992984,3.8772107054990763,5.301648583298752,7.000863869997,7.466016800012457,4.806486079998413,-16.808103723994662,5.928748240798722,25.503820260591837,3.0028387925000013,2.426241668600592,1.207561787999662,19.479414528000365,0.2980425725999955,2.9702675036999238,75.74052149990067,2.3016106997987054,9.789709234494966,0.11677071549996665,7.427464332598172,3.11409881099902,10.379495399998785,5.943433692600066,3.9569367839989016,34.09102999999526,2.1631885421991726,14.214773375995541,5.628699999998526,1.9724884072000326,22.087425599991118,0.8934997599996649,1.0464353299996776,15.698056745999924,4.89283199999948,1.5694331178000462,4.49449784999459,90.03984009998494,9.499678660798784,0.8950219811997461,1.4368823571994545,2.862201982499119,15.689495949993912,16.613336349994142,1.68047358719881,3.077223255998832,2.7331070679980796,62.3513658000667,57.62658719998617,4.068833278399268,10.084015388094635,18.457033500000183,7.635130412400458,9.741817574496427,53.73275465883155,2.353468453599538,1.234180083199619,14.007506416197966,25.548341700010514,2.8776040895991306,2.054544031998538,5.057298234998844,21.53320351519438,2.058201999997407,2.530357649999594,4.171329035999454,0.08669657199999974,1.720799437499079,4.411528199999327,1.3769199999994968,0.6023238000000648,45.27366409995698,65.35537515007644,3.776495496798966,2.131547809999618,15.376972349992705,2.865897012398641,45.582395599976856,0.0702263369999852,5.548591007999995,70.00917900000277,1.7890168579987196,1.0811447118997508,2.6062657300000533,27.047787250003374,4.808512212198637,2.7948896471965003,1.428618168999684,1.6076351549996608,2.268419399999406,0.8935045000002572,1.3580118999999045,16.570631980802258,7.225347315998059,0.021977999999996736,17.614620308001676,4.801139999995707,3.916788580800998,1.7087860129997943,2.1209132369993418,6.643371005497901,1.3259371862999418,2.0228617695994484,3.1705100000014212,12.169223270996092,7.944161623196878,5.625139999993526,1.0822351209996863,44.34665969697732,9.950279759998748,6.208946378398914,0.17505801600007956,1.8200016779999122,0.893504499999847,4.1868617711990375,0.8895566728993483
0.08,8.756099999987399,14.416006799993351,6.019084899998761,-24.97433595839322,5.874047249997156,22.07188000001248,4.926046048198208,5.170518814802143,0.9436962499998564,1.571119393599905,2.2376774771993184,15.699813789092316,1.8344451323994633,3.02992393559893,10.531441000002504,21.363227144591473,6.126182062196152,31.331056440282556,2.1537199999943817,7.934309195998096,4.643719999998872,2.809416402000931,3.5966922067994025,1.9733714719992173,1.7210103799991272,3.877210705498837,5.301648583298426,7.00086386999621,7.466016800015666,4.806486079998,-16.808103723993582,5.92874824079839,25.503820260589773,3.002838792499994,2.4262416686007326,1.2075617879995881,19.47941452800043,0.29804257259999295,2.970267503699896,75.74052149987511,2.3016106997983656,9.789709234494026,0.11677071549995827,7.42746433259783,3.114098810998768,10.379495399998426,5.943433692600097,3.9569367839986387,34.091029999994014,2.1631885421989723,14.214773375994698,5.628699999998146,1.9724884072000375,22.087425599988876,0.8934997599995815,1.0464353299996028,15.698056745999871,4.8928319999993075,1.569433117800053,4.4944978499932615,90.0398400999809,9.49967866079859,0.8950219811996941,1.4368823571993152,2.862201982498915,15.689495949992324,16.613336349992817,1.6804735871985075,3.0772232559985326,2.7331070679975893,62.35136580008349,57.626587199982666,4.0688332783990875,10.08401538809325,18.457033500000193,7.635130412400644,9.7418175744957,53.73275465883969,2.3534684535994153,1.2341800831995315,14.007506416197517,25.54834170001321,2.8776040895989166,2.0545440319981534,5.057298234998564,21.53320351519291,2.0582019999967476,2.5303576499995053,4.171329035999314,0.08669657199999946,1.7207994374988431,4.411528199999159,1.3769199999993762,0.6023238000000819,45.273664099946,65.35537515009608,3.776495496798699,2.1315478099995175,15.376972349990877,2.8658970123982863,45.582395599970944,0.0702263369999814,5.548591007999986,70.00917900000357,1.7890168579983934,1.0811447118997044,2.6062657300000605,27.047787250004372,4.808512212198287,2.7948896471956193,1.4286181689996018,1.6076351549995733,2.2684193999992504,0.8935045000003371,1.35801189999988,16.570631980802894,7.225347315997653,0.02197799999999583,17.614620308001985,4.801139999994613,3.91678858080127,1.7087860129997363,2.120913236999192,6.643371005497427,1.3259371862999256,2.0228617695993174,3.1705100000017694,12.169223270995102,7.944161623196241,5.6251399999918235,1.082235120999616,44.34665969697153,9.950279759998438,6.208946378398624,0.17505801600009913,1.8200016779998858,0.8935044999998225,4.186861771198784,0.8895566728991811
0.09,8.756099999984604,14.416006799991846,6.019084899998471,-24.974335958391645,5.874047249996479,22.07188000001529,4.926046048197795,5.170518814802665,0.9436962499998224,1.5711193935998709,2.2376774771991603,15.69981378909051,1.8344451323993407,3.0299239355986836,10.531441000003154,21.363227144589615,6.126182062195345,31.331056440278754,2.1537199999931347,7.934309195997646,4.6437199999986385,2.8094164020010868,3.5966922067992595,1.9733714719990403,1.7210103799989367,3.8772107054985696,5.301648583298057,7.000863869995372,7.466016800019154,4.8064860799975575,-16.80810372399218,5.928748240798013,25.50382026058753,3.002838792500001,2.426241668600858,1.2075617879994955,19.479414528000564,0.2980425725999899,2.9702675036998487,75.74052149984747,2.301610699797992,9.789709234492769,0.11677071549994895,7.427464332597334,3.1140988109984824,10.379495399998014,5.943433692600129,3.9569367839983327,34.09102999999265,2.163188542198742,14.214773375993518,5.628699999997708,1.9724884072000513,22.087425599986453,0.8934997599994893,1.046435329999514,15.698056745999896,4.892831999999136,1.5694331178000485,4.494497849991771,90.03984009997649,9.499678660798295,0.8950219811996255,1.43688235719916,2.8622019824986724,15.689495949990524,16.6133363499913,1.680473587198173,3.0772232559982013,2.7331070679970613,62.35136580010145,57.62658719997875,4.068833278398877,10.084015388091759,18.457033500000207,7.635130412400799,9.74181757449475,53.732754658848364,2.3534684535992745,1.2341800831994267,14.007506416196996,25.548341700016103,2.8776040895986674,2.0545440319977324,5.057298234998237,21.533203515191165,2.058201999996035,2.5303576499994023,4.171329035999148,0.08669657199999965,1.7207994374985913,4.411528199998987,1.3769199999992336,0.6023238000001009,45.27366409993404,65.35537515011727,3.7764954967984017,2.1315478099994047,15.37697234998886,2.865897012397903,45.58239559996458,0.07022633699997714,5.548591007999988,70.0091790000044,1.789016857998034,1.0811447118996353,2.6062657300000502,27.04778725000541,4.808512212197885,2.794889647194645,1.4286181689995094,1.6076351549994747,2.2684193999990687,0.8935045000004084,1.358011899999853,16.57063198080364,7.225347315997125,0.021977999999994797,17.61462030800216,4.801139999993433,3.916788580801584,1.7087860129996668,2.120913236999013,6.643371005496834,1.3259371862999139,2.0228617695991638,3.1705100000020976,12.169223270993978,7.944161623195416,5.62513999998998,1.0822351209995296,44.346659696965276,9.95027975999809,6.208946378398308,0.1750580160001196,1.820001677999848,0.8935044999997795,4.186861771198504,0.8895566728990002
